Date,Channel,Campaign,Visitors,Leads,MQLs,SQLs,Customers,Spend (USD),Revenue (USD)
2025-05-12,Referral,Partner Program,41,4,4,4,2,20.08,4519.67
2025-05-13,Direct,Direct/Brand,196,10,4,2,0,0.0,0.0
2025-05-13,Email,Drip Nurture,105,21,13,10,4,2.05,6105.29
2025-05-13,Email,Newsletter,180,18,9,6,4,3.37,3751.81
2025-05-13,Organic Search,Blog SEO,452,24,10,6,2,22.91,3369.11
2025-05-13,Organic Search,Product Pages SEO,248,17,10,7,2,13.03,2970.25
2025-05-13,Paid Search,Brand Keywords,126,19,8,7,2,255.28,3398.75
2025-05-13,Paid Search,Competitor Keywords,102,10,7,2,1,354.65,1520.08
2025-05-13,Paid Search,Generic Keywords,304,17,6,5,2,758.13,2624.74
2025-05-13,Paid Social,Facebook Prospecting,511,30,10,2,1,349.4,977.13
2025-05-13,Paid Social,Instagram Prospecting,393,16,7,1,0,278.52,0.0
2025-05-13,Paid Social,LinkedIn ABM,90,6,2,2,0,392.97,0.0
2025-05-13,Referral,Customer Referral Program,69,16,13,4,3,21.85,5543.69
2025-05-13,Referral,Partner Program,51,12,7,4,4,27.66,7977.01
2025-05-14,Direct,Direct/Brand,243,11,7,4,1,0.0,1204.87
2025-05-14,Email,Drip Nurture,110,16,13,11,5,2.36,7581.61
2025-05-14,Email,Newsletter,164,12,9,7,1,3.43,1137.11
2025-05-14,Organic Search,Blog SEO,441,21,8,4,1,21.06,1479.12
2025-05-14,Organic Search,Product Pages SEO,274,20,10,8,2,13.54,3864.27
2025-05-14,Paid Search,Brand Keywords,122,22,14,9,3,212.15,4525.44
2025-05-14,Paid Search,Competitor Keywords,99,10,3,2,0,328.63,0.0
2025-05-14,Paid Search,Generic Keywords,330,25,8,6,2,850.65,2545.91
2025-05-14,Paid Social,Facebook Prospecting,523,17,8,3,1,313.42,1043.8
2025-05-14,Paid Social,Instagram Prospecting,384,11,3,1,0,262.11,0.0
2025-05-14,Paid Social,LinkedIn ABM,112,12,7,5,4,456.75,7452.98
2025-05-14,Referral,Customer Referral Program,67,18,15,14,7,20.16,10956.97
2025-05-14,Referral,Partner Program,33,9,5,3,2,15.74,2674.61
2025-05-15,Direct,Direct/Brand,219,7,2,0,0,0.0,0.0
2025-05-15,Email,Drip Nurture,107,22,15,12,5,2.11,9193.03
2025-05-15,Email,Newsletter,186,13,7,3,1,3.47,1333.02
2025-05-15,Organic Search,Blog SEO,420,33,13,7,2,20.36,2983.56
2025-05-15,Organic Search,Product Pages SEO,243,16,12,8,3,13.32,4194.05
2025-05-15,Paid Search,Brand Keywords,158,17,11,9,3,282.55,3934.18
2025-05-15,Paid Search,Competitor Keywords,100,4,2,1,0,325.22,0.0
2025-05-15,Paid Search,Generic Keywords,342,23,10,5,1,832.79,1573.46
2025-05-15,Paid Social,Facebook Prospecting,535,18,7,3,1,341.51,821.78
2025-05-15,Paid Social,Instagram Prospecting,405,12,4,2,0,273.98,0.0
2025-05-15,Paid Social,LinkedIn ABM,84,10,8,6,2,350.54,5662.29
2025-05-15,Referral,Customer Referral Program,75,18,17,15,6,24.49,11944.82
2025-05-15,Referral,Partner Program,45,7,6,3,1,21.63,1772.56
2025-05-16,Direct,Direct/Brand,247,13,5,3,0,0.0,0.0
2025-05-16,Email,Drip Nurture,105,13,8,7,3,2.2,3623.67
2025-05-16,Email,Newsletter,185,13,7,4,2,3.91,2888.05
2025-05-16,Organic Search,Blog SEO,469,30,14,7,0,26.35,0.0
2025-05-16,Organic Search,Product Pages SEO,252,24,14,8,0,11.76,0.0
2025-05-16,Paid Search,Brand Keywords,138,19,12,7,3,235.9,5279.66
2025-05-16,Paid Search,Competitor Keywords,111,11,4,3,0,385.2,0.0
2025-05-16,Paid Search,Generic Keywords,325,18,5,3,2,841.95,2624.24
2025-05-16,Paid Social,Facebook Prospecting,503,19,6,1,0,311.95,0.0
2025-05-16,Paid Social,Instagram Prospecting,383,8,4,2,0,261.22,0.0
2025-05-16,Paid Social,LinkedIn ABM,92,9,5,3,0,392.2,0.0
2025-05-16,Referral,Customer Referral Program,66,16,13,10,5,21.0,10699.59
2025-05-16,Referral,Partner Program,37,4,2,1,0,18.26,0.0
2025-05-17,Direct,Direct/Brand,137,7,2,1,0,0.0,0.0
2025-05-17,Email,Drip Nurture,65,16,9,7,3,1.19,5449.26
2025-05-17,Email,Newsletter,101,12,6,4,2,1.75,2452.28
2025-05-17,Organic Search,Blog SEO,245,13,10,7,0,11.93,0.0
2025-05-17,Organic Search,Product Pages SEO,161,14,5,2,1,7.61,1319.91
2025-05-17,Paid Search,Brand Keywords,78,12,5,3,0,150.14,0.0
2025-05-17,Paid Search,Competitor Keywords,47,2,0,0,0,153.2,0.0
2025-05-17,Paid Search,Generic Keywords,189,12,4,0,0,498.27,0.0
2025-05-17,Paid Social,Facebook Prospecting,444,6,0,0,0,296.78,0.0
2025-05-17,Paid Social,Instagram Prospecting,357,5,0,0,0,254.41,0.0
2025-05-17,Paid Social,LinkedIn ABM,78,7,2,0,0,355.01,0.0
2025-05-17,Referral,Customer Referral Program,33,11,9,8,6,8.47,10198.89
2025-05-17,Referral,Partner Program,27,6,4,3,2,13.98,3979.75
2025-05-18,Direct,Direct/Brand,145,4,1,0,0,0.0,0.0
2025-05-18,Email,Drip Nurture,57,10,7,4,3,1.18,3594.26
2025-05-18,Email,Newsletter,91,6,2,2,0,1.73,0.0
2025-05-18,Organic Search,Blog SEO,218,9,5,2,0,11.67,0.0
2025-05-18,Organic Search,Product Pages SEO,134,14,6,3,1,6.82,1673.49
2025-05-18,Paid Search,Brand Keywords,92,11,6,4,3,156.91,4016.64
2025-05-18,Paid Search,Competitor Keywords,39,3,1,0,0,130.98,0.0
2025-05-18,Paid Search,Generic Keywords,167,11,6,3,0,452.53,0.0
2025-05-18,Paid Social,Facebook Prospecting,483,18,5,3,1,315.99,1090.86
2025-05-18,Paid Social,Instagram Prospecting,343,6,2,0,0,246.46,0.0
2025-05-18,Paid Social,LinkedIn ABM,74,9,6,4,1,339.63,2443.06
2025-05-18,Referral,Customer Referral Program,35,7,4,4,3,9.65,5915.31
2025-05-18,Referral,Partner Program,21,5,5,4,1,11.65,1753.78
2025-05-19,Direct,Direct/Brand,225,11,7,3,0,0.0,0.0
2025-05-19,Email,Drip Nurture,107,12,6,4,1,1.99,1500.92
2025-05-19,Email,Newsletter,172,19,10,6,2,3.43,2407.21
2025-05-19,Organic Search,Blog SEO,428,24,11,7,1,21.53,985.6
2025-05-19,Organic Search,Product Pages SEO,272,20,11,8,2,13.46,2985.01
2025-05-19,Paid Search,Brand Keywords,138,16,9,5,3,228.59,3604.44
2025-05-19,Paid Search,Competitor Keywords,97,5,2,1,0,320.59,0.0
2025-05-19,Paid Search,Generic Keywords,304,19,9,5,3,700.77,4287.92
2025-05-19,Paid Social,Facebook Prospecting,540,14,3,1,0,396.49,0.0
2025-05-19,Paid Social,Instagram Prospecting,398,10,6,0,0,285.26,0.0
2025-05-19,Paid Social,LinkedIn ABM,94,11,9,7,1,399.7,2164.09
2025-05-19,Referral,Customer Referral Program,63,13,9,5,3,18.1,4757.9
2025-05-19,Referral,Partner Program,46,7,4,3,3,21.11,6395.28
2025-05-20,Direct,Direct/Brand,230,14,3,1,1,0.0,986.97
2025-05-20,Email,Drip Nurture,114,21,14,10,5,2.1,8528.37
2025-05-20,Email,Newsletter,169,14,8,4,1,3.29,1306.14
2025-05-20,Organic Search,Blog SEO,447,23,10,5,3,21.02,3833.5
2025-05-20,Organic Search,Product Pages SEO,275,19,9,4,0,13.95,0.0
2025-05-20,Paid Search,Brand Keywords,115,13,7,3,3,212.36,5179.67
2025-05-20,Paid Search,Competitor Keywords,89,13,3,0,0,309.7,0.0
2025-05-20,Paid Search,Generic Keywords,333,22,10,7,2,919.78,3353.65
2025-05-20,Paid Social,Facebook Prospecting,573,27,7,1,0,379.35,0.0
2025-05-20,Paid Social,Instagram Prospecting,404,4,0,0,0,274.85,0.0
2025-05-20,Paid Social,LinkedIn ABM,94,7,3,3,1,408.26,2757.46
2025-05-20,Referral,Customer Referral Program,55,9,8,6,1,17.39,1628.34
2025-05-20,Referral,Partner Program,45,8,4,4,3,24.62,6022.0
2025-05-21,Direct,Direct/Brand,274,14,6,2,1,0.0,1489.96
2025-05-21,Email,Drip Nurture,108,16,10,9,4,2.1,7137.14
2025-05-21,Email,Newsletter,180,16,8,5,2,3.65,3143.19
2025-05-21,Organic Search,Blog SEO,425,23,12,8,4,21.42,6869.79
2025-05-21,Organic Search,Product Pages SEO,260,22,9,4,1,11.61,1725.59
2025-05-21,Paid Search,Brand Keywords,151,30,17,11,6,282.44,11050.22
2025-05-21,Paid Search,Competitor Keywords,93,6,2,1,0,344.59,0.0
2025-05-21,Paid Search,Generic Keywords,306,16,3,1,0,794.21,0.0
2025-05-21,Paid Social,Facebook Prospecting,528,15,10,3,0,374.43,0.0
2025-05-21,Paid Social,Instagram Prospecting,389,14,3,1,0,267.03,0.0
2025-05-21,Paid Social,LinkedIn ABM,100,17,6,3,1,446.42,2314.0
2025-05-21,Referral,Customer Referral Program,71,15,12,7,3,20.76,5512.0
2025-05-21,Referral,Partner Program,44,6,5,3,1,22.77,2040.74
2025-05-22,Direct,Direct/Brand,215,5,1,0,0,0.0,0.0
2025-05-22,Email,Drip Nurture,114,12,7,5,2,2.26,3241.33
2025-05-22,Email,Newsletter,189,18,11,6,2,4.02,2630.11
2025-05-22,Organic Search,Blog SEO,395,32,17,12,1,20.16,1510.37
2025-05-22,Organic Search,Product Pages SEO,264,25,13,11,6,14.3,7266.52
2025-05-22,Paid Search,Brand Keywords,132,24,13,9,3,229.15,4236.45
2025-05-22,Paid Search,Competitor Keywords,97,8,5,3,1,313.49,1252.17
2025-05-22,Paid Search,Generic Keywords,351,27,15,5,1,911.36,1227.09
2025-05-22,Paid Social,Facebook Prospecting,524,14,3,0,0,336.11,0.0
2025-05-22,Paid Social,Instagram Prospecting,367,6,2,0,0,220.66,0.0
2025-05-22,Paid Social,LinkedIn ABM,89,12,7,5,2,355.12,6232.65
2025-05-22,Referral,Customer Referral Program,65,14,8,7,3,20.87,4999.8
2025-05-22,Referral,Partner Program,45,13,9,6,2,22.05,3995.16
2025-05-23,Direct,Direct/Brand,239,8,3,2,0,0.0,0.0
2025-05-23,Email,Drip Nurture,122,18,12,5,2,2.74,3830.43
2025-05-23,Email,Newsletter,196,15,9,5,0,3.81,0.0
2025-05-23,Organic Search,Blog SEO,482,22,12,6,1,25.1,1398.47
2025-05-23,Organic Search,Product Pages SEO,270,24,11,8,1,13.24,1481.1
2025-05-23,Paid Search,Brand Keywords,161,22,11,10,3,288.75,4091.98
2025-05-23,Paid Search,Competitor Keywords,85,8,5,2,2,278.56,2476.96
2025-05-23,Paid Search,Generic Keywords,316,19,9,6,2,823.17,2727.34
2025-05-23,Paid Social,Facebook Prospecting,538,17,7,3,0,321.16,0.0
2025-05-23,Paid Social,Instagram Prospecting,399,8,1,1,0,295.89,0.0
2025-05-23,Paid Social,LinkedIn ABM,84,5,2,2,1,324.54,1981.88
2025-05-23,Referral,Customer Referral Program,75,25,18,16,10,21.61,16636.09
2025-05-23,Referral,Partner Program,53,9,8,6,3,27.94,5042.61
2025-05-24,Direct,Direct/Brand,112,6,3,1,0,0.0,0.0
2025-05-24,Email,Drip Nurture,60,9,4,3,2,1.3,3091.84
2025-05-24,Email,Newsletter,106,10,5,3,2,2.04,2293.49
2025-05-24,Organic Search,Blog SEO,228,18,10,8,4,10.92,4298.35
2025-05-24,Organic Search,Product Pages SEO,139,18,6,2,1,6.69,1882.71
2025-05-24,Paid Search,Brand Keywords,83,12,10,7,3,158.62,5890.92
2025-05-24,Paid Search,Competitor Keywords,51,3,2,1,0,204.28,0.0
2025-05-24,Paid Search,Generic Keywords,196,12,7,5,0,466.48,0.0
2025-05-24,Paid Social,Facebook Prospecting,449,9,6,1,0,284.8,0.0
2025-05-24,Paid Social,Instagram Prospecting,324,8,1,0,0,235.36,0.0
2025-05-24,Paid Social,LinkedIn ABM,77,6,2,1,1,328.34,2567.27
2025-05-24,Referral,Customer Referral Program,35,11,7,6,3,10.14,4963.66
2025-05-24,Referral,Partner Program,20,4,3,2,0,10.84,0.0
2025-05-25,Direct,Direct/Brand,129,5,0,0,0,0.0,0.0
2025-05-25,Email,Drip Nurture,59,14,6,4,2,1.14,2779.7
2025-05-25,Email,Newsletter,98,13,6,5,1,2.03,1416.47
2025-05-25,Organic Search,Blog SEO,238,13,10,7,2,13.53,2932.27
2025-05-25,Organic Search,Product Pages SEO,146,9,5,2,0,7.08,0.0
2025-05-25,Paid Search,Brand Keywords,86,10,4,3,1,155.94,1169.9
2025-05-25,Paid Search,Competitor Keywords,61,7,4,3,2,233.44,3013.81
2025-05-25,Paid Search,Generic Keywords,191,16,11,4,2,498.07,3349.06
2025-05-25,Paid Social,Facebook Prospecting,454,12,5,1,0,309.58,0.0
2025-05-25,Paid Social,Instagram Prospecting,311,9,3,2,0,225.22,0.0
2025-05-25,Paid Social,LinkedIn ABM,86,6,3,1,1,352.53,2578.78
2025-05-25,Referral,Customer Referral Program,35,7,5,2,0,10.38,0.0
2025-05-25,Referral,Partner Program,21,2,2,2,1,11.33,1710.63
2025-05-26,Direct,Direct/Brand,240,8,5,3,1,0.0,1502.82
2025-05-26,Email,Drip Nurture,114,19,10,5,3,2.31,5607.55
2025-05-26,Email,Newsletter,165,13,7,7,1,3.37,894.74
2025-05-26,Organic Search,Blog SEO,416,29,14,7,1,20.97,1210.2
2025-05-26,Organic Search,Product Pages SEO,278,17,7,4,1,14.35,1508.22
2025-05-26,Paid Search,Brand Keywords,161,26,16,11,3,311.12,4733.24
2025-05-26,Paid Search,Competitor Keywords,90,5,3,0,0,301.28,0.0
2025-05-26,Paid Search,Generic Keywords,325,18,4,2,0,861.0,0.0
2025-05-26,Paid Social,Facebook Prospecting,534,15,4,1,0,318.27,0.0
2025-05-26,Paid Social,Instagram Prospecting,357,9,4,1,0,246.45,0.0
2025-05-26,Paid Social,LinkedIn ABM,99,15,5,3,1,416.07,2824.47
2025-05-26,Referral,Customer Referral Program,61,11,7,6,3,18.75,5387.5
2025-05-26,Referral,Partner Program,43,9,6,5,2,21.9,3868.8
2025-05-27,Direct,Direct/Brand,249,18,9,7,4,0.0,5399.09
2025-05-27,Email,Drip Nurture,113,29,21,18,5,2.39,7552.05
2025-05-27,Email,Newsletter,189,21,7,3,2,3.53,2726.29
2025-05-27,Organic Search,Blog SEO,415,25,10,7,5,22.03,6652.34
2025-05-27,Organic Search,Product Pages SEO,261,28,16,10,4,11.65,8140.65
2025-05-27,Paid Search,Brand Keywords,134,14,11,8,5,255.16,8850.7
2025-05-27,Paid Search,Competitor Keywords,113,8,4,2,1,364.78,1521.7
2025-05-27,Paid Search,Generic Keywords,307,29,19,8,1,911.07,1198.2
2025-05-27,Paid Social,Facebook Prospecting,526,19,5,0,0,315.39,0.0
2025-05-27,Paid Social,Instagram Prospecting,396,10,2,0,0,262.47,0.0
2025-05-27,Paid Social,LinkedIn ABM,76,5,3,1,0,301.91,0.0
2025-05-27,Referral,Customer Referral Program,63,13,9,6,4,17.7,5771.98
2025-05-27,Referral,Partner Program,41,10,7,4,3,21.06,3928.68
2025-05-28,Direct,Direct/Brand,231,9,7,2,1,0.0,1366.72
2025-05-28,Email,Drip Nurture,91,15,8,6,5,1.94,9370.43
2025-05-28,Email,Newsletter,217,23,9,4,2,4.82,2217.79
2025-05-28,Organic Search,Blog SEO,473,30,16,9,5,23.14,7652.37
2025-05-28,Organic Search,Product Pages SEO,303,24,13,9,3,15.77,4566.2
2025-05-28,Paid Search,Brand Keywords,145,15,10,8,3,265.05,4491.49
2025-05-28,Paid Search,Competitor Keywords,104,11,6,5,0,360.05,0.0
2025-05-28,Paid Search,Generic Keywords,283,24,12,6,1,679.35,1463.92
2025-05-28,Paid Social,Facebook Prospecting,497,22,10,1,1,310.35,1024.56
2025-05-28,Paid Social,Instagram Prospecting,399,13,3,2,0,295.04,0.0
2025-05-28,Paid Social,LinkedIn ABM,98,4,3,2,2,438.49,3801.88
2025-05-28,Referral,Customer Referral Program,63,13,12,9,3,18.59,5272.2
2025-05-28,Referral,Partner Program,42,9,4,2,2,21.58,3562.23
2025-05-29,Direct,Direct/Brand,248,13,7,2,0,0.0,0.0
2025-05-29,Email,Drip Nurture,113,17,13,9,3,2.52,4122.57
2025-05-29,Email,Newsletter,189,15,10,3,0,3.17,0.0
2025-05-29,Organic Search,Blog SEO,410,29,10,7,3,20.75,5270.89
2025-05-29,Organic Search,Product Pages SEO,270,28,13,11,4,12.04,6465.59
2025-05-29,Paid Search,Brand Keywords,134,13,5,4,1,230.51,1395.5
2025-05-29,Paid Search,Competitor Keywords,87,11,6,2,0,300.28,0.0
2025-05-29,Paid Search,Generic Keywords,288,17,6,3,1,746.53,1448.14
2025-05-29,Paid Social,Facebook Prospecting,530,15,5,0,0,329.66,0.0
2025-05-29,Paid Social,Instagram Prospecting,387,5,1,0,0,254.87,0.0
2025-05-29,Paid Social,LinkedIn ABM,95,6,1,0,0,394.78,0.0
2025-05-29,Referral,Customer Referral Program,66,22,19,12,8,18.8,14769.56
2025-05-29,Referral,Partner Program,37,9,9,7,6,17.87,11411.15
2025-05-30,Direct,Direct/Brand,214,12,5,1,1,0.0,1298.44
2025-05-30,Email,Drip Nurture,111,21,13,7,3,2.13,4836.54
2025-05-30,Email,Newsletter,173,19,7,2,1,3.74,1252.34
2025-05-30,Organic Search,Blog SEO,418,23,14,8,3,20.58,5812.94
2025-05-30,Organic Search,Product Pages SEO,266,27,19,16,8,13.24,12136.42
2025-05-30,Paid Search,Brand Keywords,157,20,15,10,5,306.1,8274.05
2025-05-30,Paid Search,Competitor Keywords,112,12,7,2,1,388.85,1303.85
2025-05-30,Paid Search,Generic Keywords,333,20,8,5,2,860.5,2875.07
2025-05-30,Paid Social,Facebook Prospecting,504,19,8,1,0,334.38,0.0
2025-05-30,Paid Social,Instagram Prospecting,377,6,2,1,0,289.8,0.0
2025-05-30,Paid Social,LinkedIn ABM,80,15,6,6,0,352.64,0.0
2025-05-30,Referral,Customer Referral Program,66,14,10,7,5,19.76,6967.15
2025-05-30,Referral,Partner Program,49,12,8,5,3,23.65,7067.29
2025-05-31,Direct,Direct/Brand,131,4,2,0,0,0.0,0.0
2025-05-31,Email,Drip Nurture,54,10,7,4,2,0.93,3147.3
2025-05-31,Email,Newsletter,90,2,1,0,0,1.86,0.0
2025-05-31,Organic Search,Blog SEO,237,9,6,4,0,11.15,0.0
2025-05-31,Organic Search,Product Pages SEO,137,13,9,3,1,7.78,1676.36
2025-05-31,Paid Search,Brand Keywords,102,16,8,7,2,177.02,2802.91
2025-05-31,Paid Search,Competitor Keywords,58,7,3,0,0,207.64,0.0
2025-05-31,Paid Search,Generic Keywords,172,13,9,4,0,431.4,0.0
2025-05-31,Paid Social,Facebook Prospecting,430,10,5,2,0,280.05,0.0
2025-05-31,Paid Social,Instagram Prospecting,364,11,3,0,0,233.92,0.0
2025-05-31,Paid Social,LinkedIn ABM,79,10,5,5,0,324.69,0.0
2025-05-31,Referral,Customer Referral Program,35,8,6,5,1,9.89,1957.67
2025-05-31,Referral,Partner Program,20,2,2,2,0,9.58,0.0
2025-06-01,Direct,Direct/Brand,114,5,3,1,0,0.0,0.0
2025-06-01,Email,Drip Nurture,62,15,11,8,2,1.19,3539.64
2025-06-01,Email,Newsletter,81,9,5,1,0,1.71,0.0
2025-06-01,Organic Search,Blog SEO,229,18,7,3,2,10.64,3056.74
2025-06-01,Organic Search,Product Pages SEO,143,9,3,2,0,6.87,0.0
2025-06-01,Paid Search,Brand Keywords,69,14,8,6,4,122.38,6422.35
2025-06-01,Paid Search,Competitor Keywords,43,3,0,0,0,149.74,0.0
2025-06-01,Paid Search,Generic Keywords,149,17,7,3,2,398.85,2850.66
2025-06-01,Paid Social,Facebook Prospecting,394,9,3,0,0,255.57,0.0
2025-06-01,Paid Social,Instagram Prospecting,271,10,4,2,0,176.29,0.0
2025-06-01,Paid Social,LinkedIn ABM,85,7,2,1,0,356.34,0.0
2025-06-01,Referral,Customer Referral Program,22,7,4,4,3,6.92,5562.29
2025-06-01,Referral,Partner Program,17,3,2,2,2,8.4,2710.94
2025-06-02,Direct,Direct/Brand,211,7,5,1,0,0.0,0.0
2025-06-02,Email,Drip Nurture,126,28,16,10,5,2.62,6488.45
2025-06-02,Email,Newsletter,169,11,5,4,1,3.46,1393.03
2025-06-02,Organic Search,Blog SEO,389,24,12,9,2,19.46,3420.11
2025-06-02,Organic Search,Product Pages SEO,255,22,11,7,2,13.53,2988.58
2025-06-02,Paid Search,Brand Keywords,151,21,14,9,0,251.93,0.0
2025-06-02,Paid Search,Competitor Keywords,104,11,8,5,2,364.29,3133.28
2025-06-02,Paid Search,Generic Keywords,322,10,5,2,1,847.26,1036.42
2025-06-02,Paid Social,Facebook Prospecting,478,17,5,2,1,310.75,992.33
2025-06-02,Paid Social,Instagram Prospecting,355,12,8,3,0,249.33,0.0
2025-06-02,Paid Social,LinkedIn ABM,90,8,4,0,0,347.84,0.0
2025-06-02,Referral,Customer Referral Program,65,13,6,5,4,21.12,7211.33
2025-06-02,Referral,Partner Program,47,7,4,3,1,23.9,2278.2
2025-06-03,Direct,Direct/Brand,220,7,2,0,0,0.0,0.0
2025-06-03,Email,Drip Nurture,113,10,7,4,3,2.16,3618.98
2025-06-03,Email,Newsletter,185,26,13,6,1,3.72,1498.58
2025-06-03,Organic Search,Blog SEO,404,27,9,3,1,18.3,1426.89
2025-06-03,Organic Search,Product Pages SEO,257,19,11,8,3,12.87,3608.37
2025-06-03,Paid Search,Brand Keywords,134,22,12,5,2,237.71,2890.24
2025-06-03,Paid Search,Competitor Keywords,90,11,7,5,1,294.34,1307.72
2025-06-03,Paid Search,Generic Keywords,290,17,9,1,0,707.58,0.0
2025-06-03,Paid Social,Facebook Prospecting,496,15,5,5,1,328.68,961.34
2025-06-03,Paid Social,Instagram Prospecting,388,12,2,1,0,267.9,0.0
2025-06-03,Paid Social,LinkedIn ABM,84,9,2,2,2,352.68,4689.71
2025-06-03,Referral,Customer Referral Program,56,9,5,4,3,16.65,5283.78
2025-06-03,Referral,Partner Program,37,5,3,3,2,19.31,3434.45
2025-06-04,Direct,Direct/Brand,249,15,6,3,0,0.0,0.0
2025-06-04,Email,Drip Nurture,111,23,13,10,5,2.24,6481.95
2025-06-04,Email,Newsletter,182,25,14,13,3,3.18,3857.68
2025-06-04,Organic Search,Blog SEO,419,31,15,8,2,22.12,2464.3
2025-06-04,Organic Search,Product Pages SEO,228,27,14,10,3,12.02,4250.04
2025-06-04,Paid Search,Brand Keywords,133,22,15,8,2,239.81,3421.29
2025-06-04,Paid Search,Competitor Keywords,86,9,6,4,0,291.92,0.0
2025-06-04,Paid Search,Generic Keywords,297,27,11,7,3,785.82,4994.07
2025-06-04,Paid Social,Facebook Prospecting,500,11,2,1,1,346.88,1135.89
2025-06-04,Paid Social,Instagram Prospecting,354,10,4,2,0,243.59,0.0
2025-06-04,Paid Social,LinkedIn ABM,88,10,7,5,0,333.84,0.0
2025-06-04,Referral,Customer Referral Program,59,18,14,10,3,19.82,5311.85
2025-06-04,Referral,Partner Program,48,13,8,6,3,24.32,5474.23
2025-06-05,Direct,Direct/Brand,199,6,4,4,1,0.0,1553.28
2025-06-05,Email,Drip Nurture,114,19,14,10,6,1.99,5837.65
2025-06-05,Email,Newsletter,173,15,8,2,2,3.73,2447.1
2025-06-05,Organic Search,Blog SEO,430,29,14,10,3,22.27,4702.51
2025-06-05,Organic Search,Product Pages SEO,264,18,10,8,3,12.78,5560.24
2025-06-05,Paid Search,Brand Keywords,153,18,11,6,1,295.47,1614.01
2025-06-05,Paid Search,Competitor Keywords,100,8,3,3,2,327.52,2565.47
2025-06-05,Paid Search,Generic Keywords,275,17,8,5,1,692.28,1485.48
2025-06-05,Paid Social,Facebook Prospecting,466,14,7,3,0,306.05,0.0
2025-06-05,Paid Social,Instagram Prospecting,385,8,1,1,0,232.34,0.0
2025-06-05,Paid Social,LinkedIn ABM,72,7,4,4,2,311.38,4353.53
2025-06-05,Referral,Customer Referral Program,56,12,8,7,3,16.42,6529.77
2025-06-05,Referral,Partner Program,32,3,1,1,1,14.52,1526.31
2025-06-06,Direct,Direct/Brand,218,14,3,2,0,0.0,0.0
2025-06-06,Email,Drip Nurture,114,20,14,9,4,2.38,5926.94
2025-06-06,Email,Newsletter,166,11,5,3,1,3.26,1488.29
2025-06-06,Organic Search,Blog SEO,386,23,11,6,3,19.2,4349.14
2025-06-06,Organic Search,Product Pages SEO,220,10,6,3,2,11.43,4002.1
2025-06-06,Paid Search,Brand Keywords,126,15,7,6,2,251.36,2510.57
2025-06-06,Paid Search,Competitor Keywords,102,14,3,1,0,370.76,0.0
2025-06-06,Paid Search,Generic Keywords,309,31,14,10,3,806.07,4523.32
2025-06-06,Paid Social,Facebook Prospecting,512,19,6,3,1,323.44,1215.35
2025-06-06,Paid Social,Instagram Prospecting,391,14,1,0,0,260.11,0.0
2025-06-06,Paid Social,LinkedIn ABM,106,14,10,6,3,399.75,7057.9
2025-06-06,Referral,Customer Referral Program,58,13,8,6,3,17.5,5346.37
2025-06-06,Referral,Partner Program,36,5,2,2,0,16.77,0.0
2025-06-07,Direct,Direct/Brand,150,4,1,0,0,0.0,0.0
2025-06-07,Email,Drip Nurture,60,6,4,3,2,1.18,3570.15
2025-06-07,Email,Newsletter,101,9,4,2,1,2.14,1040.22
2025-06-07,Organic Search,Blog SEO,231,19,6,5,2,11.13,3771.72
2025-06-07,Organic Search,Product Pages SEO,117,11,5,4,0,6.08,0.0
2025-06-07,Paid Search,Brand Keywords,86,15,10,5,3,156.6,4878.9
2025-06-07,Paid Search,Competitor Keywords,43,1,1,1,1,141.83,1449.97
2025-06-07,Paid Search,Generic Keywords,150,12,8,5,1,424.34,1347.96
2025-06-07,Paid Social,Facebook Prospecting,435,17,7,4,0,279.02,0.0
2025-06-07,Paid Social,Instagram Prospecting,311,7,1,1,0,209.2,0.0
2025-06-07,Paid Social,LinkedIn ABM,83,6,4,0,0,328.65,0.0
2025-06-07,Referral,Customer Referral Program,40,8,8,7,3,10.75,5208.07
2025-06-07,Referral,Partner Program,20,4,3,2,1,9.67,2326.35
2025-06-08,Direct,Direct/Brand,117,7,2,1,1,0.0,1492.2
2025-06-08,Email,Drip Nurture,55,11,5,2,1,1.01,1400.13
2025-06-08,Email,Newsletter,89,5,3,2,1,1.83,1396.43
2025-06-08,Organic Search,Blog SEO,219,16,6,2,1,12.33,1258.16
2025-06-08,Organic Search,Product Pages SEO,128,15,6,4,3,6.32,5483.56
2025-06-08,Paid Search,Brand Keywords,67,10,4,4,2,119.64,2631.7
2025-06-08,Paid Search,Competitor Keywords,43,4,1,0,0,147.02,0.0
2025-06-08,Paid Search,Generic Keywords,158,13,7,2,1,445.4,1256.57
2025-06-08,Paid Social,Facebook Prospecting,393,9,5,0,0,260.84,0.0
2025-06-08,Paid Social,Instagram Prospecting,306,10,2,0,0,208.94,0.0
2025-06-08,Paid Social,LinkedIn ABM,70,6,5,3,0,317.01,0.0
2025-06-08,Referral,Customer Referral Program,29,6,3,3,1,8.75,1965.46
2025-06-08,Referral,Partner Program,30,7,6,5,3,15.42,4171.86
2025-06-09,Direct,Direct/Brand,240,15,9,5,1,0.0,1647.87
